baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EJCDLKNP_01232	32631.6495851178	-0.317377113634519	0.0522148546452606	-6.0782916239206	1.2146969717725e-09	2.1668347406203e-09
EJCDLKNP_02595	203.661182589381	-0.316804165480959	0.172178384344749	-1.8399764098531	0.0657717007484785	0.0823929061920056
EJCDLKNP_02986	169.236139910101	-0.313297899007315	0.176328254073554	-1.77678784749167	0.0756031520903872	0.0940032569865576
EJCDLKNP_01996	183.730240747478	-0.312225407918841	0.170616637251954	-1.82998219252071	0.0672526016799832	0.0841427802776633
EJCDLKNP_01070	2726.85525434528	-0.311507195512928	0.0672660323686205	-4.63097323483949	3.63950923382366e-06	5.82166439744743e-06
EJCDLKNP_01865	1495.58326911146	-0.31059933644313	0.080526802771933	-3.85709261701108	0.000114743693986797	0.000172172855512656
EJCDLKNP_02601	1510.48339548894	-0.310373593380541	0.0771113535722662	-4.02500512573248	5.69740744847064e-05	8.69223564002326e-05
EJCDLKNP_00351	344.189164618861	-0.309437115143407	0.146199627722909	-2.11653832477522	0.0342990492733995	0.0440882944019222
EJCDLKNP_02401	21320.2800086785	-0.307400212695308	0.0560672350147367	-5.48270683607835	4.18866826491497e-08	7.13308359852866e-08
EJCDLKNP_00572	834.083545099647	-0.306484000704615	0.096507344407121	-3.17575830717813	0.00149445405983443	0.0021037207102824
EJCDLKNP_02469	772.173938431087	-0.301525287769394	0.101013134266946	-2.98501071130569	0.00283568393918766	0.00394552781534031
EJCDLKNP_02339	5179.69289005305	-0.296859921818006	0.0584832254493034	-5.07598408838344	3.85495554076706e-07	6.37330018957856e-07
EJCDLKNP_02342	1114.79521458633	-0.293561997489557	0.0822509329506563	-3.56910234277428	0.000358206483496189	0.000522102026405896
EJCDLKNP_02551	5387.1441913484	-0.291435207940888	0.0730662139077794	-3.98864526234688	6.64517061578458e-05	0.000101073886226921
EJCDLKNP_01448	5024.99243270326	-0.291163294645208	0.0618656063283272	-4.70638391709884	2.52149457670629e-06	4.05057203659129e-06
EJCDLKNP_01163	2379.28200762564	-0.29110730156646	0.067362640155692	-4.32149483591555	1.54975679659604e-05	2.41968264915514e-05
EJCDLKNP_01455	1836.01584371331	-0.290822691526168	0.0763301035191534	-3.81006546720053	0.000138929997624081	0.000207119460477786
EJCDLKNP_01276	8138.19492413442	-0.290193872810454	0.0619784883862856	-4.6821708687343	2.83852716341105e-06	4.5525550447874e-06
EJCDLKNP_02588	7281.27521358032	-0.288658286448373	0.0640204437037643	-4.50884545230667	6.51813675831156e-06	1.03163766185289e-05
EJCDLKNP_00560	5298.13321177713	-0.285733968183439	0.0598600631300262	-4.77336563382461	1.81172438275496e-06	2.92132047546747e-06
EJCDLKNP_00702	4950.376766878	-0.285088503365971	0.0734160931862104	-3.88318815389537	0.000103095728942498	0.000155082408484358
EJCDLKNP_00239	3384.59747511978	-0.283036263228664	0.0703310549821741	-4.02434263641291	5.71346828224063e-05	8.71231407099028e-05
EJCDLKNP_01400	2627.83411979775	-0.282636838584988	0.0673381634230311	-4.19727572326868	2.70144964332454e-05	4.18091433722149e-05
EJCDLKNP_01550	7928.07945465805	-0.281909103873178	0.0645365190868367	-4.36821055523396	1.25268694819997e-05	1.9640248394534e-05
EJCDLKNP_00088	342.655863189011	-0.278205588197001	0.127048900431475	-2.18975203447002	0.0285422250920091	0.0369095325770104
EJCDLKNP_02093	14074.9022571332	-0.278204887616116	0.0669191272169941	-4.15732988737286	3.21988873102104e-05	4.95519761679672e-05
EJCDLKNP_01952	3861.65529658621	-0.277256988584211	0.0664986705774715	-4.16936137484439	3.0545433718298e-05	4.70819258977088e-05
EJCDLKNP_02856	336.210534063382	-0.273808763147494	0.122820242095555	-2.22934557427812	0.0257909205022906	0.033481385129162
EJCDLKNP_00824	8425.44560789103	-0.270196048575251	0.0541042886253089	-4.99398579004435	5.91457514230059e-07	9.71957534325545e-07
EJCDLKNP_00514	11028.0732685522	-0.264796791931745	0.0783530570391473	-3.37953363835498	0.000726089213639629	0.00104063549512092
EJCDLKNP_00512	2315.31198270159	-0.263706641574051	0.0715190848809732	-3.68722057913533	0.000226716824183447	0.000334507534306029
EJCDLKNP_03063	774.524369780957	-0.262582727266544	0.0926325701881131	-2.83466956312781	0.00458731066799239	0.00630387980176081
EJCDLKNP_01917	523.771426352425	-0.25921492758246	0.103204254780151	-2.5116690017737	0.0120161734719343	0.0160215646292457
EJCDLKNP_00677	3567.93022227276	-0.258886150558489	0.0643799787975147	-4.02122143240723	5.78971477773133e-05	8.82410106154486e-05
EJCDLKNP_02153	3187.20419105272	-0.258516156985643	0.0783858673834589	-3.29799446781647	0.000973780529401476	0.00138702546719869
EJCDLKNP_01161	2713.70953373922	-0.25488636731882	0.0742076387180706	-3.43477264230416	0.000593051165004043	0.000854039165710521
EJCDLKNP_00180	11625.1411195111	-0.254060052141083	0.0726439821247196	-3.4973310205503	0.000469938322562474	0.000681319846031695
EJCDLKNP_02409	1742.71994932844	-0.252143614151274	0.0779342792850548	-3.2353364458408	0.00121499471031419	0.0017183823492391
EJCDLKNP_01786	243.888349967252	-0.25175159172366	0.138479888173543	-1.81796501314447	0.0690694803953497	0.0862722324771853
EJCDLKNP_00751	531.166068987469	-0.250242618265556	0.104191091350414	-2.40176597655498	0.0163161428416264	0.0215066665626353
EJCDLKNP_01259	11107.3310461944	-0.248085082751003	0.0637660565524447	-3.89055080655591	0.000100016932064547	0.000150526484930811
EJCDLKNP_01308	2287.5137882142	-0.247744011466322	0.0760606986845011	-3.25718821613723	0.00112521795762766	0.00159591819863715
EJCDLKNP_00566	40083.5684258642	-0.242864782614535	0.0698476326484307	-3.4770653407391	0.000506934260786551	0.00073318753943322
EJCDLKNP_00698	21306.7920253452	-0.239603399780802	0.0575002204695526	-4.16699967103041	3.08634943048342e-05	4.7521238796372e-05
EJCDLKNP_02644	2794.05019380764	-0.238736024916818	0.0952308312368493	-2.50691946942115	0.0121788455340477	0.0162240585296138
EJCDLKNP_02404	5306.83200047843	-0.236575636081931	0.0604627955711076	-3.91274723319244	9.12520360829863e-05	0.000137611002205467
EJCDLKNP_01804	843.990224750451	-0.23319887307366	0.108682228883962	-2.14569461326232	0.0318973512407332	0.0410890407920937
EJCDLKNP_01936	5810.96796539891	-0.233088662719573	0.0647306387528029	-3.60090163191044	0.000317115548698347	0.000463785349702938
EJCDLKNP_00112	12737.1330365709	-0.232312164739129	0.0711872602982588	-3.263395216585	0.00110085884277598	0.0015635839071863
EJCDLKNP_02121	1331.06408772991	-0.231574764968471	0.0871030179738934	-2.65863078404331	0.00784588923827329	0.0105928320322575
EJCDLKNP_01223	3572.87830308599	-0.230214117409617	0.0920469289875522	-2.50105158251124	0.0123825141655113	0.0164734599438423
EJCDLKNP_00238	6602.73817204878	-0.228118830666787	0.059915328257932	-3.80735343190892	0.000140461935643309	0.000209299431881201
EJCDLKNP_01260	4793.16920254074	-0.226775971962556	0.0593574090572656	-3.8205166897324	0.000133172392699942	0.00019883194218222
EJCDLKNP_02021	8943.7424994495	-0.226342564705934	0.062228660145937	-3.63727202506243	0.000275540885798667	0.000404755413662199
EJCDLKNP_01242	907.47117344347	-0.224868400088261	0.111760318302658	-2.01205940984612	0.0442136747565711	0.056179351394384
EJCDLKNP_02085	10185.5180853574	-0.223451395807637	0.0582249800241449	-3.8377238723822	0.000124180006002476	0.000185867831605101
EJCDLKNP_00862	18161.5624131381	-0.223369316279949	0.0523318165172473	-4.26832720791054	1.96944296686815e-05	3.06221877457139e-05
EJCDLKNP_01982	1410.3423527337	-0.223319354672595	0.0782071520097789	-2.85548506669404	0.00429711436255643	0.00591320730422333
EJCDLKNP_02403	3281.74682272771	-0.222496671913319	0.0691758734344447	-3.21639121946426	0.00129813736388139	0.00183338252990113
EJCDLKNP_01805	1153.48748935179	-0.219067278219658	0.0806028397405672	-2.71786054839705	0.0065705524469113	0.00893119436675183
EJCDLKNP_02168	1395.76339414024	-0.216555603945803	0.0887328856503881	-2.44053377007305	0.0146655747016371	0.0194076592086863
EJCDLKNP_00703	2504.70323766959	-0.215425009162176	0.0737050742654685	-2.92279753204325	0.00346902010026349	0.00480006281952627
EJCDLKNP_02692	770.747697295363	-0.213435062279748	0.0917803910973711	-2.32549741538267	0.0200453779592215	0.0262838565646012
EJCDLKNP_00622	7779.79210057434	-0.211979626457572	0.0588268535876839	-3.60345001524869	0.000314021158038072	0.000459707387303298
EJCDLKNP_02526	3646.72301126047	-0.211338818720715	0.0615810626588326	-3.43188002278493	0.000599412672227311	0.00086278661589403
EJCDLKNP_02580	2906.45709460009	-0.210595230601804	0.0777817489126406	-2.70751472608736	0.00677890632534299	0.00919824607583092
EJCDLKNP_01438	9247.8445026628	-0.210295489898731	0.0558740836161221	-3.76373939917382	0.000167391325514182	0.000248563293052201
EJCDLKNP_02069	4861.9208735328	-0.209630033468652	0.0707761004078364	-2.96187600419762	0.00305770895153677	0.00424658238114492
EJCDLKNP_02068	9388.07589917939	-0.208602326159325	0.0785777267255839	-2.65472589819027	0.00793728749661956	0.0107066060349552
EJCDLKNP_00568	2356.39656711343	-0.207861630266052	0.0706692675822497	-2.94132990729143	0.0032680626840934	0.00453662675740137
EJCDLKNP_01599	1551.36997212139	-0.201734487959938	0.0892522764461392	-2.26027274589101	0.0238043283893833	0.0309961865980527
EJCDLKNP_03064	1779.97088238191	-0.200079358083128	0.0698044666872924	-2.86628302712256	0.00415322749738085	0.00572569775224052
EJCDLKNP_02528	6084.5992000217	-0.200010756209384	0.0773065453049348	-2.58724219819219	0.00967475619301904	0.0129745391088523
EJCDLKNP_01763	1325.3591215026	-0.199492336773955	0.110264664756906	-1.80921365166042	0.0704178175624979	0.0877739103559102
EJCDLKNP_00228	1473.61256382356	-0.199213667536263	0.076521573464339	-2.6033660642002	0.00923133290210097	0.0124020232727689
EJCDLKNP_02400	62735.6117957631	-0.194594352664736	0.0558237983799772	-3.48586728800119	0.000490544300789653	0.000710508717247887
EJCDLKNP_01309	1034.94622987276	-0.191666751895661	0.0928958621835043	-2.06324315626725	0.0390895317586326	0.0499893373362845
EJCDLKNP_01275	3094.42050843635	-0.190186450266651	0.062341075998896	-3.05074057865185	0.00228277717375113	0.00319248725789031
EJCDLKNP_00502	1646.69974357409	-0.187092865153996	0.0723100819351345	-2.58736901061496	0.00967119590119532	0.0129745391088523
EJCDLKNP_00621	5942.07787603431	-0.186410038026321	0.0635382406449378	-2.93382435733484	0.00334813617673242	0.00464349080097146
EJCDLKNP_02870	970.674646760552	-0.179514221648492	0.0925902629269857	-1.9388023748248	0.0525254068516556	0.0662689299379981
EJCDLKNP_02144	35315.8670086081	-0.176371486372665	0.0628607988918791	-2.80574681648614	0.0050200119117836	0.00687647778522477
EJCDLKNP_02473	1145.19149455915	-0.175456517259692	0.0803104867496288	-2.18472735455688	0.0289088432699646	0.0373514688959026
EJCDLKNP_01273	10407.4375143946	-0.173984638768849	0.0754448212530216	-2.30611771463214	0.0211040557333198	0.0276599404113843
EJCDLKNP_01004	6516.1959205626	-0.171620389426874	0.0614528379900113	-2.79271706629349	0.00522673864032134	0.007153131150581
EJCDLKNP_00469	1969.29395049987	-0.170453965232845	0.0729291580903468	-2.33725398312814	0.0194259817266773	0.0255162435972621
EJCDLKNP_02698	4823.86545982652	-0.169630422538227	0.0641679093502435	-2.64353980448926	0.00820441183649706	0.0110520417743664
EJCDLKNP_01953	3188.50251299918	-0.168442466381054	0.0661069525071493	-2.54802951872328	0.0108333303896515	0.0144894588114484
EJCDLKNP_01236	3756.00050428068	-0.165158938953995	0.0753855755453429	-2.19085597953225	0.0284622161437412	0.0368219195933672
EJCDLKNP_01389	813.510122633341	-0.164936097254427	0.0898140309659531	-1.83641793470945	0.0662958690831422	0.0830149190186574
EJCDLKNP_01632	13805.1244299742	-0.161297928194728	0.0561401045543959	-2.87313195219367	0.0040642432600532	0.00560559538714408
EJCDLKNP_01243	1385.30446209529	-0.160374991972396	0.078904839179185	-2.03251148650339	0.0421019021301808	0.053681712223711
EJCDLKNP_01373	1947.60226937923	-0.157608171713956	0.0696295638492148	-2.26352375343413	0.0236034220442905	0.0307479097229179
EJCDLKNP_02155	6243.93557640081	-0.149921434436119	0.0584074229694286	-2.56682159242996	0.010263540384986	0.0137334856643644
EJCDLKNP_01551	12146.7152737413	-0.147730168114783	0.0599057170407056	-2.46604456824048	0.0136614334766279	0.0181267430052077
EJCDLKNP_01590	8994.35209083912	-0.1401059403727	0.062300855699427	-2.24886061033651	0.0245213657466992	0.0318608056674241
EJCDLKNP_01222	7782.06686740508	-0.139245504650878	0.0585249031300223	-2.37925220211851	0.0173478023486318	0.0228364584817221
EJCDLKNP_01695	3808.34783601979	-0.132929389170534	0.065971923472674	-2.01493881295721	0.043911060575242	0.0558226093813063
EJCDLKNP_02525	11534.65626112	-0.13107287834112	0.0561354438374588	-2.33493973470031	0.0195465692272837	0.0256634151917658
EJCDLKNP_01274	3659.77299084885	-0.123539530436799	0.0669903926628293	-1.84413802526264	0.065163027506383	0.0816644700163431
EJCDLKNP_02531	30912.4820700184	-0.120583681729265	0.0592899377884743	-2.03379673224596	0.041972094152306	0.0535389260439606
EJCDLKNP_01707	2421.02764249032	-0.114019095152809	0.0652232348746618	-1.74813615687595	0.0804404533961659	0.0998525297529266
EJCDLKNP_00368	5062.07797178573	-0.111122120936983	0.0619445727294961	-1.79389599508966	0.0728297708138664	0.0905923940061509
EJCDLKNP_00244	10555.0022118242	0.111375660562594	0.0561064835929673	1.98507647298992	0.0471359639155537	0.0597453314777736
EJCDLKNP_01548	30803.2209113468	0.112824821060897	0.0554277352017055	2.03553005819774	0.0417975672615027	0.0533389515945429
EJCDLKNP_02594	83127.8655229079	0.113370823402888	0.062730608100028	1.80726485581187	0.070720992913531	0.0881152479105131
EJCDLKNP_02365	5779.51874206252	0.116961653296056	0.0577893920357295	2.02392946483572	0.0429774097402163	0.0547051435845804
EJCDLKNP_00682	6340.33099653684	0.118922371202479	0.0601176482437764	1.97816073443609	0.0479105767821844	0.0606544496284568
EJCDLKNP_00673	6663.19385383543	0.119042992757429	0.0659430608556457	1.80523911405967	0.0710372726700974	0.0884726231761909
EJCDLKNP_01718	8615.53638165405	0.123114546802601	0.0666539706740443	1.84706995783738	0.0647370018678488	0.0811644213735467
EJCDLKNP_01601	3582.12738100726	0.124428853634567	0.0684129636894134	1.81879057600047	0.0689433867037997	0.0861505547663121
EJCDLKNP_00437	4671.8984242949	0.131094051212259	0.070067194634148	1.87097616647504	0.0613483845881648	0.0770912803823163
EJCDLKNP_00390	9881.46047143008	0.132298473232578	0.0583611788635855	2.26689172166681	0.0233968410631592	0.0305317595802478
EJCDLKNP_01253	10044.8604280485	0.133484806988299	0.0541687415271104	2.46424050522741	0.0137303945438564	0.0182102009756047
EJCDLKNP_02397	5056.27708865144	0.135480162118145	0.0673389683380912	2.01191324223939	0.0442290832382551	0.056179351394384
EJCDLKNP_00805	9569.00924320027	0.136791379745083	0.0685069628926111	1.99675148290418	0.0458521864222885	0.058167216221518
EJCDLKNP_02534	32449.9932218579	0.140253866759055	0.0566985164720212	2.4736778929351	0.0133730207451443	0.017759749919723
EJCDLKNP_01607	14362.5770623571	0.14475593452958	0.0533030824057633	2.71571413877424	0.00661329927173301	0.00898523338411848
EJCDLKNP_01612	4481.02772571376	0.145665932227207	0.0664405027905137	2.19242669921524	0.0283487105240698	0.0367066924199594
EJCDLKNP_01262	4327.53675565494	0.147966705080982	0.069760741200269	2.12105981867652	0.0339167687881204	0.0436155708217097
EJCDLKNP_00345	990.787952943434	0.154124683959608	0.0844837011424223	1.8243126410831	0.068104820410648	0.0851735555843408
EJCDLKNP_01480	35762.4472171819	0.154733434766265	0.0732263014551355	2.11308548556242	0.0345934517522964	0.0444286998990588
EJCDLKNP_01644	7560.91405135177	0.156043947768871	0.0620772551518066	2.51370566219904	0.0119470096825711	0.0159364196653835
EJCDLKNP_03134	1524.70419415447	0.156219879971838	0.0777753312609517	2.00860449501256	0.0445790942410558	0.0565999996196668
EJCDLKNP_02088	11726.6570387366	0.159226358196836	0.0594984849343173	2.6761413903667	0.00744752189542871	0.0100776377359765
EJCDLKNP_02423	6690.39369877471	0.160573947057375	0.0606966963821248	2.64551378622748	0.00815669632166382	0.0109926943697973
EJCDLKNP_00814	5726.28055579623	0.163624726885673	0.0615417341012178	2.65876042128678	0.00784287116809623	0.0105928320322575
EJCDLKNP_01919	12215.2680412866	0.164433505962053	0.0597455438322498	2.75223046632131	0.00591908489061142	0.00807123513908157
EJCDLKNP_02492	11196.5547307826	0.165615730346075	0.0793054950471244	2.08832603904261	0.0367684341331467	0.0471414324097194
EJCDLKNP_01256	29807.1300215059	0.174280901210818	0.0596054887543281	2.92390692288657	0.0034566808992921	0.00478739945664983
EJCDLKNP_00380	4561.51425545481	0.175414408745479	0.06241958125948	2.81024648365192	0.00495035718435173	0.00678415738220466
EJCDLKNP_00470	15370.0037753515	0.180732815386538	0.0547713596959074	3.29976864532803	0.000967645637843145	0.00137894093741974
EJCDLKNP_01613	1910.09203829723	0.18282159718018	0.0707290215431718	2.58481728138412	0.00974306151130864	0.0130544856288899
EJCDLKNP_01022	1352.621614985	0.188123558530851	0.0782645000747706	2.40368951888948	0.0162305516137838	0.0214126381413291
EJCDLKNP_02862	844.888706040076	0.188880694404879	0.094358770882479	2.00172906703209	0.0453138784475323	0.0575086146414816
EJCDLKNP_00817	5620.10162471855	0.190036555832528	0.0639712231343842	2.97065690667379	0.0029716356024852	0.00413086226277906
EJCDLKNP_02010	2101.82773491439	0.191528259884708	0.0691998045968866	2.76775723573828	0.00564434825151987	0.00771762501027114
EJCDLKNP_02486	4631.36440735894	0.192203288188901	0.0639666050605553	3.00474424126382	0.00265804254222426	0.00370866688195154
EJCDLKNP_00156	1706.50751010252	0.192298423608979	0.0953863881299479	2.01599439269055	0.0438005621376711	0.055705710694989
EJCDLKNP_00640	3706.4903315842	0.198241238219132	0.0676803421168254	2.9290815031186	0.00339965266990615	0.00471058884704708
EJCDLKNP_00855	23687.6299908126	0.199248765067794	0.0578342991994616	3.44516606625794	0.000570708649210468	0.000823047903134059
EJCDLKNP_00672	3487.98519711435	0.199925195052433	0.0661472851912604	3.02242479754631	0.00250758380430298	0.00350199058490291
EJCDLKNP_00438	2959.96311222356	0.201241025483463	0.0714330006178783	2.81719966601958	0.00484443989093808	0.00664810298418364
EJCDLKNP_02329	3841.01705271302	0.202476846766976	0.0643172869787194	3.14809371287644	0.00164338998651128	0.00231000268936954
EJCDLKNP_02148	35390.5851366181	0.205090316669766	0.0709370712545058	2.89115850207502	0.00383824484989115	0.00529875346005194
EJCDLKNP_02130	3612.3701304796	0.208551721426599	0.0798262922810498	2.61256931102771	0.00898644685008259	0.0120784278915651
EJCDLKNP_01174	974.14864977829	0.219040748920107	0.103551467716089	2.11528386561028	0.0344057607602805	0.0442065463318574
EJCDLKNP_02468	651.669559109173	0.22027247640039	0.0926162989548899	2.37833382337677	0.0173910736915944	0.0228833926279236
EJCDLKNP_02351	2519.80545535868	0.220727225855507	0.0850678326774152	2.59472022394792	0.00946679442798006	0.0127126734294377
EJCDLKNP_02665	3997.39639102126	0.222118897175099	0.0639420143147373	3.47375508193687	0.000513229271001932	0.000741578032751228
EJCDLKNP_02355	11382.8191992193	0.226290877680696	0.0571958979776512	3.95641795446794	7.60820018622921e-05	0.000115254832876614
EJCDLKNP_02265	1175.72534910623	0.226910970778783	0.0796384080156086	2.84926552944542	0.0043820291721754	0.00602729653535481
EJCDLKNP_00686	11178.7486984641	0.228456804335572	0.0664704535456977	3.43696773753034	0.000588265669641875	0.00084755399117707
EJCDLKNP_02410	2598.77543972819	0.22929430380723	0.0654450313764101	3.50361668387679	0.000458985521432947	0.000666083336417667
EJCDLKNP_01391	709.842663974399	0.231896782758645	0.101138114811004	2.29287230824886	0.021855357521393	0.0286035600781479
EJCDLKNP_02478	4405.61701845261	0.23561343550256	0.0621634872170501	3.79022230010829	0.000150512521310357	0.000223720739246073
EJCDLKNP_01212	57004.5566457887	0.236445416850079	0.0885234800693543	2.67099098075261	0.00756276788636564	0.01022897556535
EJCDLKNP_00495	3178.04588186856	0.236994548272399	0.0675909953407236	3.50630357013858	0.000454376675090611	0.000659713645225807
EJCDLKNP_01713	450.497059264883	0.240307111639526	0.124610905118276	1.92845972358065	0.0537979693470318	0.0677606288966388
EJCDLKNP_02237	10788.4385762053	0.240778557869461	0.0682959000811121	3.52551994458669	0.000422652350051727	0.000614246569692979
EJCDLKNP_01523	7102.54566134007	0.241643142551424	0.0643843689736258	3.75313366277474	0.000174637675474661	0.000259067445494263
EJCDLKNP_00671	4348.2622778541	0.242755635405772	0.0589830609476229	4.11568391849552	3.86033030225091e-05	5.92259051479149e-05
EJCDLKNP_01954	12336.650558887	0.244250072325129	0.0626585893244585	3.89810997914993	9.69463879321979e-05	0.00014605162956285
EJCDLKNP_02363	2210.555803995	0.245932563568288	0.0754563126366599	3.25927089430558	0.0011169895674332	0.00158574511369061
EJCDLKNP_02783	4271.97616696695	0.246909908401729	0.0642720686179898	3.84163624589826	0.000122216865593895	0.000183111952241427
EJCDLKNP_02532	14710.2107156588	0.248799111772138	0.0719158224497223	3.45958793624419	0.000541002594903386	0.000780957133632758
EJCDLKNP_01228	11219.4898033241	0.248947821080475	0.0624296277650227	3.98765506047038	6.67295898126824e-05	0.000101445186132236
EJCDLKNP_00433	1182.11877619203	0.251853463523524	0.0808750811933422	3.11410461426847	0.00184504058705809	0.00258632847574544
EJCDLKNP_01295	756.942536945	0.252129816586784	0.094684769645762	2.66283392281633	0.00774856465163716	0.010470844900368
EJCDLKNP_00655	2530.6957741708	0.252654103179938	0.0870541742882697	2.90226293277222	0.00370477446734176	0.00512155660372511
EJCDLKNP_02689	1716.58216326284	0.253078737418923	0.0724937650466281	3.49104143309625	0.000481141631657275	0.000697225982391922
EJCDLKNP_02568	2935.69091720314	0.254805853992528	0.0670077760084102	3.80263111494025	0.000143167452345924	0.000213225100072958
EJCDLKNP_02656	3573.96187262607	0.254833175728985	0.0665291129060503	3.83040092671685	0.000127934636794005	0.000191296988018513
EJCDLKNP_02655	308.320859815055	0.255490364768338	0.138139568458947	1.84950892505695	0.064384360256976	0.0807897319181103
EJCDLKNP_00868	15572.1870709728	0.256762805398148	0.0560395052999813	4.58181784481659	4.60951331226578e-06	7.3419819671508e-06
EJCDLKNP_01676	954.419485015963	0.262917790289098	0.090752277241308	2.89709303481175	0.00376638044606857	0.0052043269825161
EJCDLKNP_02089	2936.34628063445	0.266204407652673	0.0883185842203344	3.01413807753706	0.0025771048795317	0.00359740848425335
EJCDLKNP_00063	1758.58660759075	0.26638508294058	0.0787138069475096	3.38422308958096	0.000713799797425008	0.0010235105448519
EJCDLKNP_00669	6539.21151161286	0.271591557497998	0.0668511842347596	4.06262896621632	4.85231236511662e-05	7.41421482442031e-05
EJCDLKNP_01522	5612.71720951976	0.275223606807698	0.0710010186749861	3.87633321245094	0.000106042440232592	0.000159435180409764
EJCDLKNP_02761	297.737358104014	0.275989635523171	0.131058582343802	2.10584938878079	0.0352174371463367	0.0452107611912801
EJCDLKNP_02599	2372.45240315964	0.278195392207014	0.0744183398533178	3.73826388435096	0.00018529540256302	0.000274471099260015
EJCDLKNP_02485	2112.3487273805	0.280769784099433	0.0734883545256454	3.82060240580637	0.00013312611470067	0.00019883194218222
EJCDLKNP_02352	2653.42857583845	0.281311981180166	0.0780567693704466	3.60394086828137	0.000313428392825675	0.000459163189527573
EJCDLKNP_02874	294.551910487738	0.282390193428389	0.127670854303501	2.21186107799582	0.0269762653166852	0.0349899399876176
EJCDLKNP_01272	7745.63600938068	0.28396717715183	0.0587860312933184	4.83052131440799	1.36176035194873e-06	2.20760791507325e-06
EJCDLKNP_02470	794.902953431341	0.285062082361037	0.095315624628873	2.9907172456874	0.00278323075686046	0.0038779337632694
EJCDLKNP_02634	9981.28716635452	0.285349281843351	0.0556719315484391	5.12555023522174	2.96670049118874e-07	4.91559198870986e-07
EJCDLKNP_00995	53327.4316500778	0.28916800071184	0.0517592889916401	5.58678463992319	2.31312280352932e-08	3.98658686276654e-08
EJCDLKNP_02524	2407.34823081732	0.291135813208484	0.0737093603054462	3.9497807605715	7.82228086833919e-05	0.000118438163954087
EJCDLKNP_01605	45051.4834659157	0.292108474122273	0.0551698558164056	5.2947115739137	1.19204404416003e-07	1.9982702615272e-07
EJCDLKNP_02064	81973.681586185	0.295158485148977	0.0679014727451112	4.34686426105874	1.38097621638586e-05	2.16065237188704e-05
EJCDLKNP_01967	802.28621329157	0.296926652177261	0.102258881174844	2.90367593274925	0.00368809691126717	0.00510084858261813
EJCDLKNP_00819	15650.4833517088	0.297931668621568	0.0535051009891329	5.56828532446055	2.5725832246507e-08	4.42360618594774e-08
EJCDLKNP_00860	6656.72662185958	0.299565042571711	0.0585554634573358	5.11591958946714	3.1221605786431e-07	5.17032545658427e-07
EJCDLKNP_00564	4099.9269082297	0.29964317389979	0.0655690917236339	4.56988446877915	4.87993154919391e-06	7.76035700041212e-06
EJCDLKNP_00848	12590.6009063224	0.301750632276902	0.060925437660052	4.95278563217865	7.3158555038287e-07	1.19895416985823e-06
EJCDLKNP_01914	15181.2607707553	0.305200877335026	0.0699942110822352	4.36037313109295	1.29840845894745e-05	2.03464737124577e-05
EJCDLKNP_03181	498.643698695406	0.308038733640001	0.114571293684757	2.68862054126377	0.00717479262355891	0.00972611779836235
EJCDLKNP_02234	902.401952561722	0.308931175113692	0.0893218707934235	3.45862857964723	0.000542933052257793	0.000783367381835932
EJCDLKNP_02023	5570.76872780464	0.310767253083855	0.0589834795966452	5.26871685443141	1.3738068068842e-07	2.29716500617819e-07
EJCDLKNP_02004	2477.48734348639	0.315848802218651	0.0716285645916315	4.40953694967039	1.0359188300642e-05	1.62671205724665e-05
EJCDLKNP_00067	236.060455529027	0.320320912200284	0.153266510509546	2.08996023420481	0.0366213719950375	0.0469729297493991
EJCDLKNP_02353	3751.44624414522	0.321521893581122	0.0686980425678911	4.68021913817088	2.86568445676022e-06	4.59365854221328e-06
EJCDLKNP_00076	290.606464870431	0.321591603097848	0.130525186952716	2.46382794467361	0.013746207970149	0.0182231283064111
EJCDLKNP_02763	597.523092528343	0.322056807416839	0.100987279140557	3.18908292368775	0.00142724929482711	0.00201194597919317
EJCDLKNP_01799	5497.31994368923	0.322563255178587	0.0627842554779573	5.13764562027552	2.78201874524176e-07	4.61467935433808e-07
EJCDLKNP_00577	993.510932361991	0.325038292117045	0.0925027285640203	3.51382383160826	0.000441705649754284	0.000641626582138234
EJCDLKNP_00522	4960.11681349607	0.327576696347796	0.0660650402402073	4.95839698510366	7.10772101540169e-07	1.16548001802766e-06
EJCDLKNP_00851	5745.44376725803	0.327646058381481	0.0613953651476202	5.33665786649663	9.46754436645199e-08	1.5933055057043e-07
EJCDLKNP_01028	235.385692028531	0.331060147212814	0.145216275600174	2.27977302023863	0.0226211539421562	0.0295580454294203
EJCDLKNP_02235	844.251040938796	0.331573835226132	0.0921376137962643	3.59868051238349	0.000319835815224675	0.000467536150333297
EJCDLKNP_01361	415.394858587775	0.335260227246023	0.119627716343726	2.80252969372684	0.00507035486313096	0.00694227256556309
EJCDLKNP_02255	2185.69727537637	0.336719819175048	0.080652539869192	4.17494377388689	2.98059660375702e-05	4.60345100138103e-05
EJCDLKNP_00381	7029.41261936624	0.337902542886086	0.0677851779278123	4.98490308966858	6.19928769008636e-07	1.01763170606663e-06
EJCDLKNP_00071	1389.24875887017	0.338368231105348	0.0731594061457836	4.62508170762194	3.74450760656695e-06	5.98642940400592e-06
EJCDLKNP_00185	1688.86727489392	0.338543733562695	0.0820768123642147	4.12471834384128	3.71188714845544e-05	5.70066921981602e-05
